,datetime,Incident Category,Longitude,Latitude,date,year,hour,dayOfWeek,TimeOfDay,IsWeekend,IsHoliday,month,day,IsSchoolDay
222757,2022-06-16 16:35:00,Fraud,-122.39856429383492,37.78898117261747,2022-06-16,2022,16,Thursday,Afternoon Class,False,False,6,30,False
223118,2022-03-01 00:25:00,Fraud,-122.4005030970072,37.78745049797145,2022-03-01,2022,0,Tuesday,Rest,False,False,3,31,True
224062,2022-01-16 20:30:00,Malicious Mischief,-122.40948148898308,37.77545100451973,2022-01-16,2022,20,Sunday,Dinner,True,False,1,31,True
224341,2022-04-13 18:00:00,Larceny Theft,-122.4323845430984,37.79004420222155,2022-04-13,2022,18,Wednesday,Dinner,False,False,4,30,True
225581,2022-04-11 12:30:00,Larceny Theft,-122.4511633003519,37.77424873347629,2022-04-11,2022,12,Monday,Lunch,False,False,4,30,True
225922,2022-06-07 22:05:00,Robbery,-122.39856429383492,37.78898117261747,2022-06-07,2022,22,Tuesday,Rest,False,False,6,30,False
226409,2022-07-16 00:00:00,Larceny Theft,-122.4511633003519,37.77424873347629,2022-07-16,2022,0,Saturday,Rest,True,False,7,31,False
227766,2022-04-08 09:00:00,Suspicious Occ,-122.39856429383492,37.78898117261747,2022-04-08,2022,9,Friday,Morning Class,False,False,4,30,True
228881,2022-07-07 11:35:00,Fraud,-122.39856429383492,37.78898117261747,2022-07-07,2022,11,Thursday,Lunch,False,False,7,31,False
233277,2022-05-27 00:11:00,Weapons Carrying Etc,-122.40948148898308,37.77545100451973,2022-05-27,2022,0,Friday,Rest,False,False,5,31,False
233586,2022-04-13 18:00:00,Non-Criminal,-122.4323845430984,37.79004420222155,2022-04-13,2022,18,Wednesday,Dinner,False,False,4,30,True
235491,2022-11-18 00:15:00,Burglary,-122.40948148898308,37.77545100451973,2022-11-18,2022,0,Friday,Rest,False,False,11,30,True
235931,2022-06-15 01:42:00,Burglary,-122.40948148898308,37.77545100451973,2022-06-15,2022,1,Wednesday,Rest,False,False,6,30,False
236072,2022-08-07 11:45:00,Malicious Mischief,-122.40948148898308,37.77545100451973,2022-08-07,2022,11,Sunday,Lunch,True,False,8,31,True
236265,2022-07-09 20:00:00,Larceny Theft,-122.4005030970072,37.78745049797145,2022-07-09,2022,20,Saturday,Dinner,True,False,7,31,False
237372,2022-04-06 10:40:00,Larceny Theft,-122.39856429383492,37.78898117261747,2022-04-06,2022,10,Wednesday,Morning Class,False,False,4,30,True
237878,2022-06-24 05:50:00,Non-Criminal,-122.4005030970072,37.78745049797145,2022-06-24,2022,5,Friday,Rest,False,False,6,30,False
237923,2022-09-04 20:00:00,Larceny Theft,-122.4005030970072,37.78745049797145,2022-09-04,2022,20,Sunday,Dinner,True,False,9,30,True
238907,2022-07-15 02:30:00,Larceny Theft,-122.39856429383492,37.78898117261747,2022-07-15,2022,2,Friday,Rest,False,False,7,31,False
242000,2022-09-12 01:12:00,Malicious Mischief,-122.40080859571334,37.78769894626064,2022-09-12,2022,1,Monday,Rest,False,False,9,30,True
242168,2022-07-14 01:31:00,Robbery,-122.4005030970072,37.78745049797145,2022-07-14,2022,1,Thursday,Rest,False,False,7,31,False
242417,2022-06-07 22:05:00,Offences Against The Family And Children,-122.39856429383492,37.78898117261747,2022-06-07,2022,22,Tuesday,Rest,False,False,6,30,False
242876,2022-07-15 15:00:00,Missing Person,-122.4511633003519,37.77424873347629,2022-07-15,2022,15,Friday,Afternoon Class,False,False,7,31,False
243286,2022-09-07 15:10:00,Non-Criminal,-122.39856429383492,37.78898117261747,2022-09-07,2022,15,Wednesday,Afternoon Class,False,False,9,30,True
248023,2022-08-29 04:40:00,Malicious Mischief,-122.40948148898308,37.77545100451973,2022-08-29,2022,4,Monday,Rest,False,False,8,31,True
248300,2022-02-12 13:30:00,Larceny Theft,-122.4005030970072,37.78745049797145,2022-02-12,2022,13,Saturday,Lunch,True,False,2,28,True
249592,2022-06-07 22:05:00,Drug Offense,-122.39856429383492,37.78898117261747,2022-06-07,2022,22,Tuesday,Rest,False,False,6,30,False
250535,2018-07-05 12:01:00,Malicious Mischief,-122.4323845430984,37.79004420222155,2018-07-05,2018,12,Thursday,Lunch,False,False,7,31,False
251000,2022-06-22 20:00:00,Burglary,-122.40104304688674,37.78788961267684,2022-06-22,2022,20,Wednesday,Dinner,False,False,6,30,False
256720,2022-11-27 01:20:00,Motor Vehicle Theft,-122.4511633003519,37.77424873347629,2022-11-27,2022,1,Sunday,Rest,True,False,11,30,True
259553,2022-07-29 05:44:00,Burglary,-122.40104304688674,37.78788961267684,2022-07-29,2022,5,Friday,Rest,False,False,7,31,False
260469,2022-09-17 15:06:00,Other Miscellaneous,-122.4511633003519,37.77424873347629,2022-09-17,2022,15,Saturday,Afternoon Class,True,False,9,30,True
260872,2022-08-26 18:02:00,Larceny Theft,-122.4511633003519,37.77424873347629,2022-08-26,2022,18,Friday,Dinner,False,False,8,31,True
261539,2022-08-13 10:30:00,Burglary,-122.4511633003519,37.77424873347629,2022-08-13,2022,10,Saturday,Morning Class,True,False,8,31,True
262431,2022-05-27 00:11:00,Other Miscellaneous,-122.40948148898308,37.77545100451973,2022-05-27,2022,0,Friday,Rest,False,False,5,31,False
263457,2022-09-04 20:00:00,Larceny Theft,-122.4005030970072,37.78745049797145,2022-09-04,2022,20,Sunday,Dinner,True,False,9,30,True
265238,2022-10-06 16:00:00,Other Miscellaneous,-122.40948148898308,37.77545100451973,2022-10-06,2022,16,Thursday,Afternoon Class,False,False,10,31,True
265305,2022-10-06 16:00:00,Drug Offense,-122.40948148898308,37.77545100451973,2022-10-06,2022,16,Thursday,Afternoon Class,False,False,10,31,True
265464,2022-08-29 04:40:00,Burglary,-122.40948148898308,37.77545100451973,2022-08-29,2022,4,Monday,Rest,False,False,8,31,True
266859,2022-06-28 03:37:00,Malicious Mischief,-122.40948148898308,37.77545100451973,2022-06-28,2022,3,Tuesday,Rest,False,False,6,30,False
267244,2022-10-04 17:45:00,Fraud,-122.40080859571334,37.78769894626064,2022-10-04,2022,17,Tuesday,Dinner,False,False,10,31,True
267349,2022-09-17 15:06:00,Non-Criminal,-122.4511633003519,37.77424873347629,2022-09-17,2022,15,Saturday,Afternoon Class,True,False,9,30,True
267753,2022-03-12 01:00:00,Larceny Theft,-122.40948148898308,37.77545100451973,2022-03-12,2022,1,Saturday,Rest,True,False,3,31,True
267873,2022-10-21 11:14:00,Other Miscellaneous,-122.40948148898308,37.77545100451973,2022-10-21,2022,11,Friday,Lunch,False,False,10,31,True
269359,2022-10-12 13:15:00,Non-Criminal,-122.40948148898308,37.77545100451973,2022-10-12,2022,13,Wednesday,Lunch,False,False,10,31,True
269829,2022-10-21 04:23:00,Warrant,-122.40948148898308,37.77545100451973,2022-10-21,2022,4,Friday,Rest,False,False,10,31,True
270024,2022-09-20 21:45:00,Larceny Theft,-122.40948148898308,37.77545100451973,2022-09-20,2022,21,Tuesday,Rest,False,False,9,30,True
270860,2022-11-19 15:00:00,Malicious Mischief,-122.4511633003519,37.77424873347629,2022-11-19,2022,15,Saturday,Afternoon Class,True,False,11,30,True
271966,2022-07-29 09:00:00,Fraud,-122.40080859571334,37.78769894626064,2022-07-29,2022,9,Friday,Morning Class,False,False,7,31,False
272465,2022-11-25 23:00:00,Larceny Theft,-122.40104304688674,37.78788961267684,2022-11-25,2022,23,Friday,Rest,False,False,11,30,True
273255,2022-11-23 20:00:00,Larceny Theft,-122.4005030970072,37.78745049797145,2022-11-23,2022,20,Wednesday,Dinner,False,False,11,30,True
273389,2022-11-18 05:43:00,Burglary,-122.40948148898308,37.77545100451973,2022-11-18,2022,5,Friday,Rest,False,False,11,30,True
274584,2022-12-22 22:00:00,Larceny Theft,-122.4511633003519,37.77424873347629,2022-12-22,2022,22,Thursday,Rest,False,False,12,31,False
274892,2022-09-30 16:37:00,Suspicious Occ,-122.40080859571334,37.78769894626064,2022-09-30,2022,16,Friday,Afternoon Class,False,False,9,30,True
275582,2022-08-27 00:00:00,Malicious Mischief,-122.40948148898308,37.77545100451973,2022-08-27,2022,0,Saturday,Rest,True,False,8,31,True
275724,2022-11-10 11:01:00,Drug Offense,-122.40948148898308,37.77545100451973,2022-11-10,2022,11,Thursday,Lunch,False,False,11,30,True
275859,2022-11-03 15:10:00,Weapons Offense,-122.39856429383492,37.78898117261747,2022-11-03,2022,15,Thursday,Afternoon Class,False,False,11,30,True
276681,2022-09-19 06:00:00,Malicious Mischief,-122.40104304688674,37.78788961267684,2022-09-19,2022,6,Monday,Rest,False,False,9,30,True
279280,2022-10-21 22:45:00,Larceny Theft,-122.4511633003519,37.77424873347629,2022-10-21,2022,22,Friday,Rest,False,False,10,31,True
281517,2022-09-21 23:50:00,Fraud,-122.40948148898308,37.77545100451973,2022-09-21,2022,23,Wednesday,Rest,False,False,9,30,True
281652,2022-10-31 23:15:00,Assault,-122.40948148898308,37.77545100451973,2022-10-31,2022,23,Monday,Rest,False,False,10,31,True
281732,2022-11-18 14:05:00,Larceny Theft,-122.4511633003519,37.77424873347629,2022-11-18,2022,14,Friday,Afternoon Class,False,False,11,30,True
282772,2023-02-09 10:53:00,Non-Criminal,-122.4511633003519,37.77424873347629,2023-02-09,2023,10,Thursday,Morning Class,False,False,2,28,True
282959,2022-10-29 02:37:00,Recovered Vehicle,-122.40948148898308,37.77545100451973,2022-10-29,2022,2,Saturday,Rest,True,False,10,31,True
283139,2022-12-25 12:00:00,Malicious Mischief,-122.40104304688674,37.78788961267684,2022-12-25,2022,12,Sunday,Lunch,True,True,12,31,False
284600,2022-09-19 23:30:00,Burglary,-122.4511633003519,37.77424873347629,2022-09-19,2022,23,Monday,Rest,False,False,9,30,True
285199,2022-11-27 21:00:00,Motor Vehicle Theft,-122.4511633003519,37.77424873347629,2022-11-27,2022,21,Sunday,Rest,True,False,11,30,True
285485,2022-10-17 20:45:00,Malicious Mischief,-122.4005030970072,37.78745049797145,2022-10-17,2022,20,Monday,Dinner,False,False,10,31,True
285709,2022-10-24 01:16:00,Malicious Mischief,-122.40080859571334,37.78769894626064,2022-10-24,2022,1,Monday,Rest,False,False,10,31,True
287241,2022-11-10 11:01:00,Drug Offense,-122.40948148898308,37.77545100451973,2022-11-10,2022,11,Thursday,Lunch,False,False,11,30,True
288297,2022-10-26 10:00:00,Assault,-122.39856429383492,37.78898117261747,2022-10-26,2022,10,Wednesday,Morning Class,False,False,10,31,True
288387,2022-11-10 11:01:00,Drug Offense,-122.40948148898308,37.77545100451973,2022-11-10,2022,11,Thursday,Lunch,False,False,11,30,True
289622,2022-11-03 15:10:00,Robbery,-122.39856429383492,37.78898117261747,2022-11-03,2022,15,Thursday,Afternoon Class,False,False,11,30,True
289815,2022-09-21 23:50:00,Lost Property,-122.40948148898308,37.77545100451973,2022-09-21,2022,23,Wednesday,Rest,False,False,9,30,True
290088,2023-03-07 11:50:00,Lost Property,-122.4511633003519,37.77424873347629,2023-03-07,2023,11,Tuesday,Lunch,False,False,3,31,True
290882,2022-11-12 06:07:00,Larceny Theft,-122.39856429383492,37.78898117261747,2022-11-12,2022,6,Saturday,Rest,True,False,11,30,True
292821,2022-10-17 20:45:00,Larceny Theft,-122.4005030970072,37.78745049797145,2022-10-17,2022,20,Monday,Dinner,False,False,10,31,True
294035,2022-10-31 18:31:00,Other,-122.40080859571334,37.78769894626064,2022-10-31,2022,18,Monday,Dinner,False,False,10,31,True
294165,2022-10-14 19:40:00,Robbery,-122.4005030970072,37.78745049797145,2022-10-14,2022,19,Friday,Dinner,False,False,10,31,True
295302,2022-09-17 15:06:00,Other Miscellaneous,-122.4511633003519,37.77424873347629,2022-09-17,2022,15,Saturday,Afternoon Class,True,False,9,30,True
299179,2023-01-14 10:00:00,Forgery And Counterfeiting,-122.4511633003519,37.77424873347629,2023-01-14,2023,10,Saturday,Morning Class,True,False,1,31,True
300130,2023-02-12 17:25:00,Larceny Theft,-122.4005030970072,37.78745049797145,2023-02-12,2023,17,Sunday,Dinner,True,False,2,28,True
300556,2023-02-23 17:15:00,Larceny Theft,-122.40948148898308,37.77545100451973,2023-02-23,2023,17,Thursday,Dinner,False,False,2,28,True
301304,2022-12-13 22:01:00,Non-Criminal,-122.40948148898308,37.77545100451973,2022-12-13,2022,22,Tuesday,Rest,False,False,12,31,False
301696,2022-09-19 23:30:00,Burglary,-122.4511633003519,37.77424873347629,2022-09-19,2022,23,Monday,Rest,False,False,9,30,True
302533,2023-02-14 11:47:00,Non-Criminal,-122.4511633003519,37.77424873347629,2023-02-14,2023,11,Tuesday,Lunch,False,False,2,28,True
303495,2022-12-14 10:30:00,Other Miscellaneous,-122.40948148898308,37.77545100451973,2022-12-14,2022,10,Wednesday,Morning Class,False,False,12,31,False
304137,2022-12-24 10:15:00,Larceny Theft,-122.4005030970072,37.78745049797145,2022-12-24,2022,10,Saturday,Morning Class,True,False,12,31,False
304363,2023-01-14 10:00:00,Burglary,-122.4511633003519,37.77424873347629,2023-01-14,2023,10,Saturday,Morning Class,True,False,1,31,True
305001,2022-10-26 10:00:00,Malicious Mischief,-122.39856429383492,37.78898117261747,2022-10-26,2022,10,Wednesday,Morning Class,False,False,10,31,True
305877,2022-10-31 23:15:00,Other Miscellaneous,-122.40948148898308,37.77545100451973,2022-10-31,2022,23,Monday,Rest,False,False,10,31,True
305937,2022-12-14 10:30:00,Offences Against The Family And Children,-122.40948148898308,37.77545100451973,2022-12-14,2022,10,Wednesday,Morning Class,False,False,12,31,False
310264,2023-01-14 10:00:00,Offences Against The Family And Children,-122.4511633003519,37.77424873347629,2023-01-14,2023,10,Saturday,Morning Class,True,False,1,31,True
311412,2022-12-09 09:45:00,Malicious Mischief,-122.40080859571334,37.78769894626064,2022-12-09,2022,9,Friday,Morning Class,False,False,12,31,False
318084,2022-10-26 10:00:00,Warrant,-122.39856429383492,37.78898117261747,2022-10-26,2022,10,Wednesday,Morning Class,False,False,10,31,True
318921,2022-12-10 19:30:00,Larceny Theft,-122.39856429383492,37.78898117261747,2022-12-10,2022,19,Saturday,Dinner,True,False,12,31,False
319353,2022-12-25 19:00:00,Larceny Theft,-122.40104304688674,37.78788961267684,2022-12-25,2022,19,Sunday,Dinner,True,True,12,31,False
319665,2021-05-03 04:30:00,Recovered Vehicle,-122.40948148898308,37.77545100451973,2021-05-03,2021,4,Monday,Rest,False,False,5,31,False
319963,2018-03-13 08:19:00,Offences Against The Family And Children,-122.4323845430984,37.79004420222155,2018-03-13,2018,8,Tuesday,Morning Class,False,False,3,31,True
322506,2018-01-02 00:01:00,Case Closure,-122.4323845430984,37.79004420222155,2018-01-02,2018,0,Tuesday,Rest,False,False,1,31,True
322603,2022-12-13 22:01:00,Malicious Mischief,-122.40948148898308,37.77545100451973,2022-12-13,2022,22,Tuesday,Rest,False,False,12,31,False
322915,2023-02-17 09:10:00,Larceny Theft,-122.4511633003519,37.77424873347629,2023-02-17,2023,9,Friday,Morning Class,False,False,2,28,True
323545,2021-04-24 16:30:00,Larceny Theft,-122.39856429383492,37.78898117261747,2021-04-24,2021,16,Saturday,Afternoon Class,True,False,4,30,True
325914,2023-02-15 05:00:00,Other Miscellaneous,-122.40080859571334,37.78769894626064,2023-02-15,2023,5,Wednesday,Rest,False,False,2,28,True
327093,2018-04-18 20:16:00,Other Miscellaneous,-122.4005030970072,37.78745049797145,2018-04-18,2018,20,Wednesday,Dinner,False,False,4,30,True
329949,2018-02-02 19:00:00,Lost Property,-122.39856429383492,37.78898117261747,2018-02-02,2018,19,Friday,Dinner,False,False,2,28,True
331015,2018-07-03 17:45:00,Missing Person,-122.4511633003519,37.77424873347629,2018-07-03,2018,17,Tuesday,Dinner,False,False,7,31,False
331127,2018-07-28 14:00:00,Larceny Theft,-122.4511633003519,37.77424873347629,2018-07-28,2018,14,Saturday,Afternoon Class,True,False,7,31,False
331659,2022-11-03 15:10:00,Drug Offense,-122.39856429383492,37.78898117261747,2022-11-03,2022,15,Thursday,Afternoon Class,False,False,11,30,True
332442,2018-03-30 20:53:00,Missing Person,-122.4511633003519,37.77424873347629,2018-03-30,2018,20,Friday,Dinner,False,False,3,31,True
332559,2023-01-29 06:46:00,Malicious Mischief,-122.4511633003519,37.77424873347629,2023-01-29,2023,6,Sunday,Rest,True,False,1,31,True
333256,2018-02-25 03:00:00,Larceny Theft,-122.40948148898308,37.77545100451973,2018-02-25,2018,3,Sunday,Rest,True,False,2,28,True
335503,2018-07-02 16:00:00,Missing Person,-122.4511633003519,37.77424873347629,2018-07-02,2018,16,Monday,Afternoon Class,False,False,7,31,False
335983,2023-01-24 07:04:00,Non-Criminal,-122.40948148898308,37.77545100451973,2023-01-24,2023,7,Tuesday,Morning Class,False,False,1,31,True
337088,2018-02-28 16:30:00,Larceny Theft,-122.4511633003519,37.77424873347629,2018-02-28,2018,16,Wednesday,Afternoon Class,False,False,2,28,True
337801,2021-04-22 16:06:00,Missing Person,-122.4005030970072,37.78745049797145,2021-04-22,2021,16,Thursday,Afternoon Class,False,False,4,30,True
337900,2018-03-30 13:00:00,Missing Person,-122.4511633003519,37.77424873347629,2018-03-30,2018,13,Friday,Lunch,False,False,3,31,True
338242,2018-02-22 18:06:00,Suspicious Occ,-122.4323845430984,37.79004420222155,2018-02-22,2018,18,Thursday,Dinner,False,False,2,28,True
338683,2018-07-31 06:20:00,Non-Criminal,-122.40080859571334,37.78769894626064,2018-07-31,2018,6,Tuesday,Rest,False,False,7,31,False
338761,2021-02-01 23:00:00,Malicious Mischief,-122.40080859571334,37.78769894626064,2021-02-01,2021,23,Monday,Rest,False,False,2,28,True
339330,2018-02-28 11:00:00,Larceny Theft,-122.40104304688674,37.78788961267684,2018-02-28,2018,11,Wednesday,Lunch,False,False,2,28,True
339637,2021-04-22 10:55:00,Malicious Mischief,-122.40948148898308,37.77545100451973,2021-04-22,2021,10,Thursday,Morning Class,False,False,4,30,True
340080,2018-04-09 18:27:00,Burglary,-122.4005030970072,37.78745049797145,2018-04-09,2018,18,Monday,Dinner,False,False,4,30,True
340834,2018-01-26 17:30:00,Forgery And Counterfeiting,-122.40080859571334,37.78769894626064,2018-01-26,2018,17,Friday,Dinner,False,False,1,31,True
342502,2021-02-18 11:00:00,Larceny Theft,-122.40104304688674,37.78788961267684,2021-02-18,2021,11,Thursday,Lunch,False,False,2,28,True
342692,2018-01-10 17:00:00,Burglary,-122.40948148898308,37.77545100451973,2018-01-10,2018,17,Wednesday,Dinner,False,False,1,31,True
343293,2018-05-30 12:00:00,Larceny Theft,-122.39856429383492,37.78898117261747,2018-05-30,2018,12,Wednesday,Lunch,False,False,5,31,False
343633,2018-05-29 06:45:00,Other Miscellaneous,-122.40104304688674,37.78788961267684,2018-05-29,2018,6,Tuesday,Rest,False,False,5,31,False
345234,2021-03-18 10:00:00,Non-Criminal,-122.39856429383492,37.78898117261747,2021-03-18,2021,10,Thursday,Morning Class,False,False,3,31,True
345286,2018-07-06 05:50:00,Robbery,-122.4005030970072,37.78745049797145,2018-07-06,2018,5,Friday,Rest,False,False,7,31,False
345997,2018-01-26 17:30:00,Case Closure,-122.40080859571334,37.78769894626064,2018-01-26,2018,17,Friday,Dinner,False,False,1,31,True
347101,2018-07-15 20:00:00,Larceny Theft,-122.4511633003519,37.77424873347629,2018-07-15,2018,20,Sunday,Dinner,True,False,7,31,False
348776,2021-03-23 08:48:00,Drug Offense,-122.4005030970072,37.78745049797145,2021-03-23,2021,8,Tuesday,Morning Class,False,False,3,31,True
349016,2018-06-24 16:57:00,Warrant,-122.40948148898308,37.77545100451973,2018-06-24,2018,16,Sunday,Afternoon Class,True,False,6,30,False
349373,2018-06-05 08:30:00,Disorderly Conduct,-122.40948148898308,37.77545100451973,2018-06-05,2018,8,Tuesday,Morning Class,False,False,6,30,False
350280,2021-04-09 14:30:00,Non-Criminal,-122.4323845430984,37.79004420222155,2021-04-09,2021,14,Friday,Afternoon Class,False,False,4,30,True
350713,2021-03-16 02:45:00,Other Miscellaneous,-122.4511633003519,37.77424873347629,2021-03-16,2021,2,Tuesday,Rest,False,False,3,31,True
351178,2018-05-29 06:45:00,Other Offenses,-122.40104304688674,37.78788961267684,2018-05-29,2018,6,Tuesday,Rest,False,False,5,31,False
352989,2018-05-13 10:30:00,Missing Person,-122.4511633003519,37.77424873347629,2018-05-13,2018,10,Sunday,Morning Class,True,False,5,31,False
